red,gray,blue,hue,saturation,value,rata-rata,st deviasi,varians,skewness,kurtsosis,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
28.27840661,13.87598079,13.7908445,4.090680769,141.9486947,48.5182971,56.28421778,62.05102458,3850.329652,-0.691158154,2.224632851,10.88610551,11.78058623,10.75174215,11.30462383,0.959451322,0.951974524,0.958624574,0.955849697,0.147750961,0.138958658,0.152196872,0.143434312,308.0204403,360.6857467,313.1826512,331.575837,0.000577855,0.000540023,0.000613475,0.000543634,0.024038617,0.023238394,0.024768431,0.023315965,0
27.57043838,13.96539786,13.33950505,4.095296562,136.8699102,45.87470639,65.06120853,68.89393212,4746.373882,-0.917600745,2.110575915,10.68860496,11.34154152,10.34044455,11.17107323,0.967613152,0.96330961,0.96703791,0.962517773,0.152971263,0.144065392,0.162930594,0.153304648,304.147205,342.2134481,309.4900962,349.5633783,0.000736908,0.000662924,0.000803658,0.000730443,0.027146054,0.025747309,0.028348862,0.02702671,0
26.56528065,12.9601639,12.19219906,4.182011683,140.844378,45.04628338,65.11228593,69.3012226,4802.659454,-0.427413691,2.300625169,10.2796067,11.26402493,10.61795699,10.93355695,0.968043686,0.961411943,0.964065225,0.962508535,0.16208898,0.148396272,0.162053483,0.159079663,303.5379986,363.0593859,340.2692489,352.7371994,0.000822334,0.000704467,0.000805503,0.000789113,0.02867636,0.026541806,0.028381384,0.028091164,0
25.5389566,12.22189407,12.18856348,4.013284596,143.4421397,45.06633445,56.16794607,61.72476021,3809.946023,-0.49343516,1.490830436,10.18587674,10.78978049,9.399284934,10.14789264,0.963025141,0.959231246,0.967354979,0.962370155,0.158461214,0.144968875,0.167877551,0.16132535,278.3170351,304.6052811,245.7540366,281.1503532,0.000747585,0.000635073,0.000762971,0.00074454,0.027342008,0.02520066,0.027621923,0.027286254,0
27.73134875,13.52384847,13.01961112,4.125358749,142.4679199,45.00792592,62.72159497,69.12405922,4778.135563,-0.313656413,3.180946895,10.63697353,11.4557749,10.54801805,11.11073759,0.966147967,0.959788967,0.96458812,0.961928657,0.159507005,0.150108136,0.162579007,0.153956846,318.9664557,375.2341142,333.3107099,355.2657718,0.000914496,0.000859005,0.000958526,0.000846091,0.030240631,0.029308794,0.030960063,0.029087649,0
24.17572418,10.4760754,11.19336952,3.782648318,151.1310465,45.40018419,51.91328477,66.49524263,4421.617293,-1.667219847,3.100611276,12.26989478,12.59508216,11.0297475,12.52582842,0.943592989,0.941752287,0.954158555,0.940484222,0.149551649,0.143605144,0.164301736,0.148893322,489.6595114,503.4039497,401.442997,514.372209,0.000838672,0.000785389,0.00092629,0.000805375,0.02895983,0.028024785,0.030435015,0.02837913,0
28.61949325,11.82521894,13.18197322,171.8711918,154.8275479,32.34038686,59.13522186,69.73898908,4863.526598,-1.504213153,4.275534591,12.22379113,12.8944099,12.17416673,13.00547572,0.952537319,0.947288018,0.951638388,0.945112846,0.143964614,0.135280716,0.144220418,0.136787363,454.4757892,500.6318565,464.0184357,521.284288,0.00056458,0.00050279,0.000553615,0.000508983,0.023760882,0.022422974,0.023529029,0.022560646,0
27.27090157,13.24697848,12.81515092,3.971525494,140.2095156,46.97018496,66.23056675,71.17717187,5066.189796,-1.166800256,4.359649505,10.16480841,11.12973592,9.971919055,10.56435244,0.96948825,0.962795102,0.969268324,0.966326056,0.165217724,0.154052848,0.169456952,0.160204447,303.838167,367.4724869,307.0545488,332.5956879,0.000824971,0.000728697,0.000820028,0.000760447,0.028722303,0.026994385,0.028636124,0.027576195,0
29.38202372,15.78542685,14.81945819,4.355054748,135.577374,43.87641118,80.21535247,76.15941076,5800.255847,-1.259948539,1.352974483,10.15873133,10.84117954,9.792337088,10.36566291,0.973647098,0.969481978,0.97452505,0.972199421,0.160185642,0.15340851,0.165893332,0.157499078,303.1023177,349.8285199,293.7153559,318.6776969,0.000784345,0.000722054,0.000779801,0.000717057,0.028006164,0.026871053,0.027924912,0.026777922,0
29.75138159,14.66232445,13.53691704,4.377644206,145.8947761,46.65802807,64.9965534,68.10196527,4637.877674,-1.163702023,2.302671381,10.25038367,10.74002341,9.550116232,10.48169799,0.968809745,0.964626167,0.971315584,0.966875252,0.154757917,0.150985838,0.165401864,0.152261829,285.2498138,322.8570704,264.4812704,302.3246628,0.000670072,0.000639768,0.000709651,0.000640805,0.025885746,0.025293633,0.026639271,0.025314131,0
27.93686166,14.09228128,13.59520342,3.98035954,140.5127392,45.30645691,68.59997001,74.88580954,5607.884471,-1.002086908,2.148786808,9.515201791,10.20179902,9.213201011,9.767492231,0.975357015,0.971645948,0.976083352,0.973543395,0.169126539,0.156964819,0.171998687,0.167299418,272.9213376,312.9580834,266.3129991,292.0133045,0.000744949,0.00063457,0.00072108,0.000704099,0.027293762,0.02519068,0.026852924,0.026534867,0
28.29944658,14.15744175,13.25148969,4.753885875,140.4111031,48.82985473,71.43704155,72.04750687,5190.843247,-0.49476422,1.967806033,10.39596294,11.39142829,10.35080297,10.88147271,0.972186369,0.965776058,0.971161506,0.969098337,0.149929452,0.139257661,0.150359924,0.144451435,286.8863249,349.8637686,295.6687532,315.898778,0.000593848,0.000538119,0.000611838,0.000571521,0.024368987,0.023197386,0.024735366,0.023906503,0
29.38409378,15.23463374,14.4994602,4.147621785,141.2701528,45.44445338,71.30886845,74.98721518,5623.082441,-1.053482641,4.174549353,10.39395774,11.0600271,9.846537497,10.58526087,0.971531788,0.968136403,0.973851038,0.969873197,0.152551167,0.14404669,0.161634415,0.152035262,316.3946811,352.6346911,291.7373439,333.4129325,0.000503892,0.000459642,0.000546901,0.000499753,0.022447545,0.021439262,0.023385914,0.022355156,0
27.49220224,13.52133669,12.8670927,4.041908729,139.5693458,45.12552535,67.19067191,73.23990099,5364.083097,-0.304251583,0.850947819,10.7602087,11.17028717,9.916418111,10.69098618,0.969813913,0.968555171,0.973684563,0.96896801,0.154318731,0.145256644,0.163703885,0.154215612,320.5348893,333.2351904,280.9296516,328.8583081,0.000701584,0.000634638,0.000743504,0.00067175,0.026487425,0.025192032,0.027267265,0.025918147,0
27.95352903,13.89051246,13.3762308,4.054397588,144.6321715,44.87514344,61.2296074,69.36012395,4810.826794,-0.732840255,2.286555102,10.34029728,10.98601184,10.03746004,10.70876979,0.966631382,0.961955187,0.968305345,0.964424769,0.159325952,0.152101171,0.162975479,0.155001958,315.8131699,359.0297475,302.6969344,335.7197838,0.000688582,0.000634544,0.000686685,0.000635281,0.026240848,0.025190162,0.026204681,0.025204785,0
27.81343115,14.57393967,14.69985219,4.356077307,132.6035914,47.82849495,59.92473692,65.58164198,4300.951764,-2.029023565,2.395627986,10.78156457,11.30131978,10.59476596,11.45936014,0.957869094,0.953867605,0.95752096,0.952146302,0.167801353,0.1603992,0.175837449,0.162024454,355.5288841,388.2941649,362.5863182,402.7792224,0.000812171,0.000768143,0.000863513,0.000744626,0.028498609,0.027715397,0.029385585,0.027287834,0
27.3578239,13.52005363,12.60876634,4.280048692,145.612902,44.0370501,70.05665097,73.89804568,5460.921155,-0.258415195,2.26279404,10.34505309,10.91225617,10.09272774,10.83991913,0.971015325,0.968211151,0.97095964,0.966785959,0.161544291,0.153974133,0.170189792,0.15960923,313.0112915,342.3276854,315.210321,357.6740237,0.000643091,0.00059591,0.000711943,0.000629557,0.025359248,0.024411264,0.026682256,0.025090982,0
24.90185558,10.18108429,11.52964638,170.9242229,153.0290156,29.64631806,51.33167471,64.31968561,4137.021957,-1.916310597,4.906471858,12.6835095,13.12020714,12.2020408,13.22999278,0.94297926,0.939165822,0.946216524,0.936830843,0.139374162,0.134394405,0.146148991,0.135637948,461.9650978,488.2368585,437.6952618,506.9609491,0.000674143,0.000643745,0.000739881,0.00062966,0.02596427,0.025372125,0.027200752,0.025093025,0
27.86024573,13.99511911,13.73038078,4.381796034,137.5630729,47.72452024,68.76288389,74.65951493,5574.04317,-1.560746867,2.44640732,10.99452929,11.49384852,10.71802591,11.56273728,0.968305542,0.965409492,0.967962034,0.96403245,0.155535765,0.148177166,0.166713474,0.153947865,349.7973753,380.839526,355.2430799,395.9981748,0.000640641,0.000585567,0.000708524,0.000620221,0.025310883,0.024198502,0.026618107,0.024904227,0
28.07945144,14.2719071,13.9871527,4.379756332,137.9848675,48.7885844,58.93831617,64.63921623,4178.228274,-1.992083435,1.834504177,10.65839499,11.18358306,10.01236289,11.1243859,0.957947454,0.953486433,0.960871639,0.953550362,0.168549312,0.16278582,0.185970213,0.166619625,345.0935157,380.1996398,324.0172187,379.6733225,0.000731137,0.000700563,0.000822634,0.000694481,0.027039544,0.026468141,0.028681596,0.026353005,0
26.67977635,13.29934949,12.80170004,3.982225569,142.4238555,43.44668219,62.10000704,71.15194831,5062.599748,-0.650482673,4.268838072,10.46026568,11.35666068,10.18969617,10.70080123,0.969741959,0.962763244,0.969058406,0.966652878,0.153297029,0.147863924,0.162742597,0.153169433,302.566991,369.2067636,309.088222,330.6365457,0.000764664,0.000725954,0.000809676,0.000731526,0.027652562,0.026943526,0.028454807,0.027046741,0
27.8735053,14.33643556,13.7446229,3.913441038,135.7156276,44.26971723,66.88447134,73.62590535,5420.773938,-0.886441862,4.257962923,10.2965005,11.11398539,9.978651135,10.47999508,0.971006655,0.964668247,0.970594115,0.969060691,0.163412642,0.156816435,0.173446212,0.162771377,309.9969624,375.4221064,315.3494474,328.7478451,0.000908786,0.000838349,0.000985121,0.00089989,0.030146082,0.02895426,0.031386639,0.029998162,0
29.33290658,14.87146803,14.85587853,3.890409083,131.311144,49.84996395,63.00944378,69.48146712,4827.674273,-1.010713372,1.728896115,10.46524462,10.77467781,9.950678763,10.94214509,0.966281719,0.964144699,0.969336667,0.963731815,0.161768184,0.159527735,0.167472025,0.152975505,320.0405692,339.4456531,293.9241731,343.354069,0.000745065,0.00070267,0.000747018,0.000668235,0.027295884,0.026507916,0.027331625,0.025850245,0
25.95936459,12.9586191,12.18374584,4.449872774,138.9936101,46.7553785,59.02145772,65.82873443,4333.422277,-0.384993478,3.055460526,10.26768297,11.02023662,10.16266178,10.80819387,0.964061771,0.959446021,0.96360584,0.958644436,0.171706024,0.157272177,0.170529053,0.167119597,307.7686084,342.4808679,309.1571967,349.2513703,0.000774305,0.000662319,0.000730171,0.000712672,0.027826334,0.025735561,0.027021672,0.026695911,0
25.27815587,12.60914108,11.78832106,4.53429476,140.8579175,44.17608248,52.56524935,60.89244221,3707.889518,-1.001300697,1.850505126,11.06690498,10.88620217,9.697172979,11.37158275,0.950530712,0.95296042,0.96255153,0.948440501,0.159625906,0.159194976,0.176263512,0.154816169,354.5078559,338.1582527,276.5409728,370.6520624,0.000935084,0.000875293,0.000980573,0.000860242,0.030579142,0.029585348,0.031314108,0.02932989,0
27.17553399,13.5432692,13.82249752,4.161221432,134.8154707,49.91273566,62.84060627,66.17316927,4378.888331,-0.925447624,2.26364559,10.86994144,11.81574982,10.8356381,11.17709064,0.959221817,0.95325144,0.958204176,0.955512638,0.162212279,0.14966737,0.1692347,0.161819592,352.3448875,401.3942375,362.039866,381.9763253,0.000563829,0.000515769,0.000603263,0.000550602,0.023745077,0.022710545,0.024561415,0.023464918,0
29.0839912,14.71314125,13.83464104,4.367284098,141.3715274,46.22860049,71.66258135,73.95163826,5468.844802,-0.937981145,1.397579671,9.924287947,10.67258513,9.49824569,10.26488994,0.972517003,0.968915956,0.97500175,0.970681017,0.161581323,0.150214286,0.165283203,0.156962157,297.2893593,334.155649,270.6431578,315.1792242,0.000568235,0.000514364,0.000585108,0.000539607,0.02383768,0.022679589,0.024189007,0.02322944,0
25.86036523,12.75311602,12.43402988,4.19233526,139.9137034,43.59614299,68.82182829,71.9875235,5182.203539,-1.010855031,2.833329089,10.23388967,11.18381481,9.867856703,10.24504798,0.968763219,0.96373575,0.970598751,0.967648217,0.164989523,0.152245369,0.170421076,0.16667915,319.0074901,368.9555796,302.2672652,329.146192,0.000796694,0.00071291,0.000831746,0.000790082,0.028225763,0.026700378,0.028840012,0.028108395,0
25.76153703,10.6825748,11.72662912,171.900218,153.8253561,29.77775313,60.79038981,71.24184359,5075.400279,-2.198324946,2.266309364,13.00446286,12.99613386,11.45043218,13.09021056,0.947126716,0.946870208,0.956887017,0.945383064,0.140958147,0.141826731,0.161417847,0.14197556,526.9414506,526.7783426,433.010706,541.5227955,0.000555102,0.000549309,0.000646427,0.000534986,0.023560599,0.023437334,0.02542493,0.023129774,0
23.06187249,9.181525677,8.375871983,4.610166554,174.8692658,40.80704061,52.74545391,65.27378724,4260.667301,-0.502307502,3.282792156,10.14965194,10.70873641,10.14157752,10.88531419,0.966086397,0.962317647,0.965328091,0.960042118,0.172293087,0.161911185,0.169108898,0.161225626,285.6747763,314.3673552,291.1345012,333.3545605,0.001371216,0.001214788,0.001327894,0.001247472,0.037029932,0.034853813,0.036440282,0.035319569,0
23.80796743,11.13720756,11.22166181,4.467049106,142.5056961,43.67603723,55.02728529,64.42782686,4150.944874,-1.059474747,4.131218624,9.428956696,9.905906471,9.124627054,9.907694586,0.964946366,0.962503981,0.965598019,0.961476815,0.19337835,0.184823748,0.204615802,0.185635853,288.0736087,306.0222455,282.4956993,314.361051,0.001236485,0.001187642,0.001320578,0.001118561,0.035163686,0.034462181,0.036339764,0.033444888,0
27.7465167,14.20695794,13.84311871,4.154219896,136.4786404,46.52871162,64.17605367,71.69441199,5140.08871,-1.697494672,2.757903671,10.13100704,10.70777051,9.38407029,10.12705114,0.970239285,0.967244569,0.974009719,0.969416633,0.164288252,0.156913306,0.175409707,0.165563987,301.5221626,330.3998247,264.8114669,308.4902452,0.000850528,0.000767365,0.000876363,0.000819911,0.029163812,0.027701354,0.029603426,0.028634084,0
27.03525491,14.17422257,13.29834165,4.4376854,135.9456903,41.99818943,60.31474022,69.01580665,4763.181568,-1.539740164,2.048049424,10.26562422,10.85713982,9.848348817,10.54800305,0.967160974,0.964307807,0.969556737,0.964489494,0.165362177,0.158192591,0.173098042,0.163854208,307.4398736,333.2450831,287.8351478,331.5481965,0.00096818,0.000905965,0.001041205,0.000926295,0.031115592,0.030099257,0.032267705,0.0304351,0
27.22222222,13.98047873,13.76958522,4.318272777,137.0438132,47.23943639,58.76915686,64.595218,4172.542188,-0.43126641,1.842414531,10.87168304,11.03899943,9.840620686,11.10193709,0.95718079,0.956612573,0.963665697,0.955014503,0.16380262,0.157408095,0.179200582,0.161000298,352.1580771,354.911287,300.1798571,367.9910384,0.000716727,0.000627903,0.000755353,0.000700324,0.026771751,0.025057995,0.027483695,0.026463634,0
29.43202916,14.8482322,13.83269315,4.397756169,145.15712,45.42389594,69.14751579,73.97030393,5471.605863,-0.027173762,2.319075162,10.63548847,11.02734097,10.09984097,11.08666929,0.969976279,0.967137763,0.972789854,0.967836843,0.154932758,0.151072736,0.159113411,0.14480082,324.6247072,353.8260942,295.4100645,346.2990883,0.000603284,0.000576109,0.000594286,0.000517193,0.024561841,0.024002269,0.02437799,0.022741872,0
28.54079138,15.02693714,14.00237019,4.7217565,134.6822994,46.56748726,69.37054276,75.85646443,5754.203196,-1.449666511,2.817237564,9.865558001,10.45544947,9.558059362,10.3976843,0.974304575,0.971022371,0.975078683,0.971100117,0.167587551,0.156919039,0.172451253,0.163876292,291.7958986,327.7906436,284.5222972,326.9109195,0.00081569,0.00069212,0.000812282,0.000793063,0.028560282,0.026308177,0.028500566,0.028161371,0
27.20304302,14.7594282,14.97899335,4.840694006,136.1623741,47.2509362,71.10952381,70.64859713,4991.224277,-1.204848148,2.836471924,11.32971683,12.04499669,10.69387292,11.41235711,0.957877105,0.952864601,0.96155486,0.957353887,0.156254191,0.148294509,0.169141172,0.157496708,415.3799676,462.7958619,380.6202953,418.7170211,0.000507646,0.000460342,0.000541817,0.000496882,0.022530997,0.021455584,0.023276966,0.022290856,0
23.29300709,12.76176037,12.56618593,4.205965453,131.5779796,38.78869122,66.8318258,76.00863846,5777.31312,-1.098987222,4.834605273,9.87496145,10.28451591,9.828525434,10.59081865,0.97237655,0.969922733,0.971258414,0.967223847,0.168600511,0.16564231,0.172394197,0.160442162,315.644337,341.3743593,328.484035,372.0065755,0.000826838,0.000788132,0.000831949,0.000726215,0.028754795,0.028073694,0.028843523,0.02694837,0
23.50821073,12.87709326,13.12163356,4.550191281,126.5391578,43.1088557,68.26930524,72.94181753,5320.508744,-0.560888942,2.42413457,9.319371131,10.58183397,9.973654849,10.14187543,0.971457514,0.962817302,0.96520052,0.965227302,0.193046891,0.178543009,0.191832878,0.18227932,300.6693963,388.8709545,366.1827355,363.664426,0.001091597,0.001004342,0.001135212,0.001010708,0.033039321,0.031691349,0.033692902,0.031791629,0
25.92454696,11.02476817,12.29723843,171.4768153,155.0270904,28.6753998,54.46970411,67.09146368,4501.264499,-1.598501513,3.878293415,11.95930358,12.28853495,11.40845329,12.48641874,0.948129366,0.946779476,0.953668214,0.94458213,0.154062681,0.146365425,0.156999889,0.14504176,458.4688127,467.214252,411.79117,486.5026677,0.000684215,0.000636161,0.000707955,0.000619864,0.026157512,0.025222236,0.026607431,0.024897072,0
23.0968599,12.39053577,12.17153702,4.392198001,135.1467554,41.26960946,68.89302387,78.04703702,6091.339988,-2.084481661,3.412571165,9.894349562,10.52527299,9.530652864,10.10174898,0.974740899,0.970273833,0.975187704,0.973696757,0.167757831,0.161972332,0.175574101,0.164846322,304.485366,357.1654747,300.3085703,316.0397133,0.000786199,0.000732108,0.000815876,0.000736396,0.028039233,0.02705749,0.028563536,0.02713662,0
23.81847995,12.19077481,12.36352249,4.082467807,134.9583339,47.04411977,77.96085938,79.68028398,6348.947655,-0.870664389,3.61331176,9.788831108,10.08536288,9.459033033,10.43688973,0.975050455,0.974214564,0.97662638,0.971277674,0.170152964,0.164762354,0.174547782,0.161680282,314.1264461,323.3238086,294.7260285,360.1466822,0.000673719,0.000631713,0.000686091,0.000607784,0.025956097,0.025133894,0.026193334,0.024653272,0
25.77221508,13.8629262,13.72593056,4.29022184,137.4758695,45.53167884,59.47611208,66.78724996,4460.536757,-0.035801412,1.096240306,10.74777372,10.95106105,9.772448163,11.01437702,0.961589433,0.960328128,0.968056415,0.959545516,0.156672342,0.152869598,0.16550048,0.151518469,337.3717665,347.1714136,282.6076497,354.0202551,0.000760613,0.000723241,0.000791943,0.000706878,0.027579217,0.026893135,0.028141488,0.026587175,0
25.3229279,13.30050983,13.41640932,4.101101463,136.8318639,45.3945141,56.08690016,63.5147574,4034.124408,-0.692399469,3.65824747,10.46201024,11.37533894,10.3367363,10.79567083,0.960385337,0.951977867,0.958930887,0.957244711,0.158503655,0.149846631,0.161693124,0.151929169,314.40801,376.369216,325.0400858,335.0899177,0.000824991,0.00076422,0.000797638,0.000727939,0.028722664,0.027644536,0.028242493,0.026980339,0
24.84992418,13.92643302,13.84036057,4.341196091,139.2284228,40.36912852,59.98345024,69.64616625,4850.588473,-0.290364657,4.637895757,10.10898559,10.79995928,9.349438006,10.08036602,0.966837551,0.96035723,0.969326326,0.966674804,0.163948142,0.158248528,0.178375493,0.164991282,316.2276607,375.0375514,293.5285161,315.2699254,0.000821293,0.000783279,0.000887599,0.000789566,0.028658215,0.027987126,0.029792603,0.028099223,0
26.45969018,13.94482646,14.71717788,4.387147567,129.2005382,50.40199269,74.10711732,73.73893351,5437.430315,-0.963662121,2.911548378,10.11660204,10.83893231,9.900081556,10.51066101,0.968164081,0.963294207,0.968433623,0.9656935,0.169535858,0.161713331,0.176005657,0.163622318,342.7469228,393.1835036,340.3432055,367.4811706,0.000577921,0.000526762,0.000610795,0.000548386,0.024039989,0.022951293,0.02471426,0.023417635,0
28.2933652,15.74625095,15.11155262,4.527174814,135.1976802,42.9224085,72.4853749,75.84257056,5752.095509,-0.52841764,2.907981863,9.8340696,10.31847186,9.630258824,10.48536084,0.973494348,0.971780951,0.974429364,0.969063943,0.167997548,0.159313636,0.168642891,0.15943777,301.582699,319.7249021,291.9027541,350.5125359,0.000949583,0.000831129,0.000898059,0.000858344,0.030815309,0.028829305,0.029967637,0.029297513,0
24.29034857,12.43492951,12.80756655,4.378371142,138.8636663,43.5412981,56.97399284,64.98141968,4222.584903,-0.540982254,5.216712014,9.724723223,10.47660637,9.718816689,10.2290318,0.96600345,0.959463442,0.961911899,0.960631176,0.179410597,0.167972126,0.186967841,0.17466882,284.2141901,334.8224565,316.1495044,325.1811224,0.001062585,0.000936053,0.001091548,0.001028158,0.032597317,0.030594988,0.033038586,0.032064898,0
28.45886085,13.69844676,14.11108362,4.376015777,140.0196051,51.37373012,65.36829126,66.48761925,4420.603514,-1.529619277,2.07068778,11.92292305,12.48916043,11.60641871,12.44912497,0.952054791,0.948152197,0.953359312,0.946455307,0.146241884,0.14016253,0.154754181,0.143646747,417.7521926,446.8060776,405.4201044,461.4277297,0.000525365,0.000489628,0.000589655,0.000523133,0.022920853,0.022127537,0.024282808,0.022872111,0
26.50684762,13.16336321,12.63241244,3.912299341,139.6101955,42.33344983,78.06058291,79.76216478,6362.00293,-1.004439222,2.350523112,9.824597513,10.50805148,9.860515773,10.4565402,0.977162925,0.973454195,0.9759031,0.973210571,0.167282334,0.158035433,0.168577207,0.162076573,288.5525877,333.6424773,304.1067935,336.7038181,0.000864618,0.000801619,0.00089196,0.000824625,0.029404387,0.028312879,0.0298657,0.028716281,0
24.76775913,9.674950574,10.813361,3.704766137,154.7829004,50.98722691,51.55540577,65.18959288,4249.683019,-2.366187386,2.766099458,12.37909095,13.1290336,11.90877277,12.82271956,0.943906233,0.937823542,0.947742479,0.938843642,0.149635203,0.143051458,0.154847725,0.146137089,466.4616235,513.5542047,438.133891,505.1191573,0.000810063,0.000752669,0.000820609,0.000729849,0.028461603,0.027434818,0.02864627,0.027015723,0
28.46222248,14.27621998,13.83376037,4.014110998,144.1081025,44.07301028,71.68647886,77.31579214,5977.731715,-0.833443566,3.599576232,9.613593065,10.29441822,9.631219283,10.3009057,0.976559136,0.972179204,0.9742003,0.971773961,0.168867293,0.160894197,0.175010269,0.165429091,277.3278758,327.6299273,305.9447622,332.4041367,0.000699616,0.000647057,0.000754299,0.000687743,0.02645025,0.025437311,0.027464501,0.026224863,0
24.9401074,12.76907838,12.32938513,4.108630092,136.4283877,41.85934396,65.88379286,72.90208475,5314.71396,-1.008935477,4.005739087,10.24042177,10.99623711,9.991917164,10.56324236,0.969034146,0.96456433,0.970112746,0.966511794,0.168910479,0.156221658,0.169425708,0.163696167,324.7200894,369.4257197,314.3994522,349.1191587,0.000913256,0.00079617,0.000884465,0.000840443,0.030220131,0.028216489,0.02973996,0.028990396,0
26.48235022,13.35328046,13.49731249,4.274089719,135.0514235,46.79126211,66.35393353,69.82597127,4875.666264,-0.713771463,4.038136922,10.33273799,11.21134278,10.01131224,10.71467902,0.963357432,0.958529457,0.965948631,0.961431373,0.174116575,0.158139475,0.179837166,0.169687007,352.2311452,396.4433277,328.686426,368.6994708,0.000784779,0.000687463,0.000827907,0.000755995,0.028013907,0.026219519,0.028773369,0.027495358,0
27.66476197,13.83175137,13.49993122,4.432430045,139.6792641,45.51901323,70.30770235,72.39232619,5240.648891,-1.229315803,1.994044331,10.78294856,11.3894128,10.88070043,11.466181,0.96589219,0.961643155,0.963821187,0.960910834,0.163552123,0.154187611,0.163330503,0.154795262,354.1904776,396.3362567,376.0716252,403.9034664,0.000711533,0.000639569,0.000697278,0.000642581,0.026674569,0.025289698,0.026406018,0.025349191,0
29.51681477,14.96965918,13.90696941,4.395685274,139.7829776,46.63801937,80.11764521,77.11099187,5946.105067,-1.408086689,1.667854456,10.05571249,10.78119022,9.86989667,10.45551698,0.97528624,0.971501643,0.975321467,0.972563625,0.159810211,0.151324279,0.164169567,0.156941708,292.2615187,335.2196092,291.1755286,322.7270923,0.000655914,0.000612026,0.000681649,0.000627491,0.025610828,0.024739162,0.026108399,0.025049771,0
30.58329426,14.98710338,14.91809421,4.129779027,142.3916059,53.13350742,80.9782294,76.48478974,5849.923061,-1.100987257,1.434981383,10.563887,11.44175559,10.47787637,10.83870231,0.971033363,0.966266135,0.969973766,0.968707044,0.15505499,0.144680542,0.160281959,0.15602782,336.1635757,390.4193025,349.4448318,362.167876,0.000436999,0.000377322,0.000432781,0.000424238,0.020904513,0.019424785,0.020803393,0.020597028,0
28.19730095,14.42484333,13.57900584,4.280565226,137.7178446,45.3147093,78.60644951,78.95009001,6233.116712,-1.182942223,3.157035637,10.57987161,11.30472789,10.03951254,10.66295407,0.973265701,0.969550854,0.975866032,0.973095872,0.157625455,0.150732159,0.164689589,0.154286426,329.8628347,374.5546926,299.0033557,330.9461093,0.000717517,0.000652893,0.000744404,0.000677769,0.0267865,0.025551776,0.027283766,0.026033993,0
26.50234166,13.34309393,13.11725196,3.947246639,140.1498799,44.10870051,69.62642465,73.5443042,5408.76468,-1.324400659,4.159901508,10.17856259,10.69504718,9.934866067,10.69543105,0.971398844,0.968718968,0.97087681,0.9664529,0.160457462,0.152712934,0.167919939,0.158624856,304.8040754,331.8304888,312.1398635,355.868588,0.000706905,0.000644662,0.000749843,0.000694376,0.026587693,0.025390197,0.027383261,0.026351022,0
26.67006198,14.09808357,13.58203211,4.416997346,130.5976927,42.46164122,73.01899102,75.12086229,5643.143951,-1.534774763,2.574072745,9.856751002,10.75674646,9.669348034,10.01915696,0.971285812,0.966549186,0.971077763,0.969015257,0.177383761,0.163868696,0.187964137,0.181238806,320.4404302,371.9992844,324.1594034,344.5737737,0.000957248,0.000859828,0.001007811,0.000946493,0.030939417,0.029322829,0.031746039,0.03076513,0
26.87701674,13.20011974,12.84208603,3.775269975,145.1888159,40.39556983,72.62191699,75.61630016,5717.824851,-0.987321063,1.974246103,10.10723179,10.65895302,9.98692711,10.68956669,0.973042135,0.970287914,0.973606381,0.969529953,0.163922422,0.153500202,0.164335905,0.158059419,305.1972862,335.3283984,299.9732538,343.8817013,0.00077185,0.000663174,0.000739381,0.00071881,0.027782186,0.025752168,0.027191557,0.026810624,0
28.82787014,11.67779141,12.59152589,173.1052094,155.6594568,33.07557142,63.98611963,72.67067745,5281.027362,-1.51570598,3.6120332,12.60783412,13.3648384,12.0472811,12.94208196,0.950762867,0.945102733,0.954170607,0.947576108,0.143284172,0.136553274,0.149164386,0.139049581,512.2869879,567.1167548,478.1420572,541.5637715,0.0005063,0.000473156,0.000528403,0.000467067,0.022501107,0.021752156,0.022987025,0.021611739,0
26.34962222,13.49160137,13.5132818,4.507229182,134.3653385,45.63456731,67.8555909,70.81405009,5014.629691,-1.03088301,3.367082184,10.477146,11.01648998,10.06706698,11.02407114,0.962580385,0.959556558,0.965243881,0.958648456,0.18026795,0.169301475,0.183158579,0.170668533,370.2639107,397.0436211,344.1440232,405.9569351,0.000838811,0.000758705,0.000837534,0.000752616,0.028962233,0.0275446,0.02894018,0.027433845,0
29.8041899,15.53677662,15.62741355,3.667316532,133.2055169,45.69946195,77.25805236,76.73558319,5888.349728,-0.993232332,4.10071437,10.15280968,10.7669443,10.50883922,10.93748598,0.973794346,0.970442248,0.970025414,0.967747986,0.158234612,0.151626318,0.159769294,0.15389022,305.3093116,343.3960073,350.8904874,374.6964746,0.000647182,0.000601734,0.000659981,0.000599102,0.025439777,0.024530265,0.025690099,0.024476563,0
